server_id,metric_name,metric_value,timestamp
server_00,cpu,91.5777903371752,2025-05-09T16:23:55.454250
server_00,memory,85.07683179123195,2025-05-09T16:23:55.454250
server_00,disk,67.77704633539734,2025-05-09T16:23:55.454250
server_00,cpu,7.723596391967968,2025-05-09T15:23:55.454250
server_00,memory,54.072964518800724,2025-05-09T15:23:55.454250
server_00,disk,99.53627146923516,2025-05-09T15:23:55.454250
server_00,cpu,77.44496259710836,2025-05-09T14:23:55.454250
server_00,memory,39.31831498018483,2025-05-09T14:23:55.454250
server_00,disk,93.08582819435814,2025-05-09T14:23:55.454250
server_00,cpu,74.9684884930354,2025-05-09T13:23:55.454250
server_00,memory,97.14972026095846,2025-05-09T13:23:55.454250
server_00,disk,2.4429962455877807,2025-05-09T13:23:55.454250
server_00,cpu,34.09097378511571,2025-05-09T12:23:55.454250
server_00,memory,68.87352416398441,2025-05-09T12:23:55.454250
server_00,disk,83.2595698071653,2025-05-09T12:23:55.454250
server_00,cpu,71.22745905405215,2025-05-09T11:23:55.454250
server_00,memory,36.30469743800606,2025-05-09T11:23:55.454250
server_00,disk,73.72206610141544,2025-05-09T11:23:55.454250
server_00,cpu,37.25586186093334,2025-05-09T10:23:55.454250
server_00,memory,76.4610366005918,2025-05-09T10:23:55.454250
server_00,disk,23.77711814707534,2025-05-09T10:23:55.454250
server_00,cpu,76.66613719942723,2025-05-09T09:23:55.454250
server_00,memory,15.284568290141332,2025-05-09T09:23:55.454250
server_00,disk,22.57223198250664,2025-05-09T09:23:55.454250
server_00,cpu,20.637971309378056,2025-05-09T08:23:55.454250
server_00,memory,2.447756229361664,2025-05-09T08:23:55.454250
server_00,disk,9.854416774260688,2025-05-09T08:23:55.454250
server_00,cpu,87.86374016555673,2025-05-09T07:23:55.454250
server_00,memory,8.210997733906456,2025-05-09T07:23:55.454250
server_00,disk,1.2884791292206765,2025-05-09T07:23:55.454250
server_00,cpu,87.81739816949555,2025-05-09T06:23:55.454250
server_00,memory,80.57781151468917,2025-05-09T06:23:55.454250
server_00,disk,84.53989121144782,2025-05-09T06:23:55.454250
server_00,cpu,49.43885260088605,2025-05-09T05:23:55.454250
server_00,memory,72.12972463409871,2025-05-09T05:23:55.454250
server_00,disk,56.33261918841165,2025-05-09T05:23:55.454250
server_00,cpu,11.15767442032588,2025-05-09T04:23:55.454250
server_00,memory,22.84877025052988,2025-05-09T04:23:55.454250
server_00,disk,66.7271864462448,2025-05-09T04:23:55.454250
server_00,cpu,58.038667411821386,2025-05-09T03:23:55.454250
server_00,memory,89.41102430054798,2025-05-09T03:23:55.454250
server_00,disk,93.62529971487605,2025-05-09T03:23:55.454250
server_00,cpu,95.11358365299817,2025-05-09T02:23:55.454250
server_00,memory,58.4489994963397,2025-05-09T02:23:55.454250
server_00,disk,52.50108587232704,2025-05-09T02:23:55.454250
server_00,cpu,69.29295916943755,2025-05-09T01:23:55.454250
server_00,memory,46.05975663334988,2025-05-09T01:23:55.454250
server_00,disk,57.14105787524585,2025-05-09T01:23:55.454250
server_00,cpu,78.96981639142285,2025-05-09T00:23:55.454250
server_00,memory,57.958873477480836,2025-05-09T00:23:55.454250
server_00,disk,60.183037739285204,2025-05-09T00:23:55.454250
server_00,cpu,55.69177970849635,2025-05-08T23:23:55.454250
server_00,memory,9.092285004073442,2025-05-08T23:23:55.454250
server_00,disk,99.45114171631204,2025-05-08T23:23:55.454250
server_00,cpu,49.06322098982471,2025-05-08T22:23:55.454250
server_00,memory,46.392403421255565,2025-05-08T22:23:55.454250
server_00,disk,15.411147317394159,2025-05-08T22:23:55.454250
server_00,cpu,65.77735855745412,2025-05-08T21:23:55.454250
server_00,memory,83.98829310393239,2025-05-08T21:23:55.454250
server_00,disk,24.024765646278457,2025-05-08T21:23:55.454250
server_00,cpu,29.345628853332695,2025-05-08T20:23:55.454250
server_00,memory,66.20838427095111,2025-05-08T20:23:55.454250
server_00,disk,90.67734870191252,2025-05-08T20:23:55.454250
server_00,cpu,73.48701134082312,2025-05-08T19:23:55.454250
server_00,memory,0.18800652996218137,2025-05-08T19:23:55.454250
server_00,disk,30.389065868869068,2025-05-08T19:23:55.454250
server_00,cpu,40.27144083556213,2025-05-08T18:23:55.454250
server_00,memory,89.41801391630646,2025-05-08T18:23:55.454250
server_00,disk,37.13995465293421,2025-05-08T18:23:55.454250
server_00,cpu,34.713465727568824,2025-05-08T17:23:55.454250
server_00,memory,90.15263910813233,2025-05-08T17:23:55.454250
server_00,disk,69.96724216826249,2025-05-08T17:23:55.454250
server_00,cpu,57.30357179978982,2025-05-08T16:23:55.454250
server_00,memory,27.431157574105658,2025-05-08T16:23:55.454250
server_00,disk,22.290439735627576,2025-05-08T16:23:55.454250
server_00,cpu,20.100730373972986,2025-05-08T15:23:55.454250
server_00,memory,56.91894504191713,2025-05-08T15:23:55.454250
server_00,disk,62.204476229667335,2025-05-08T15:23:55.454250
server_00,cpu,68.29785127189946,2025-05-08T14:23:55.454250
server_00,memory,36.01885549201974,2025-05-08T14:23:55.454250
server_00,disk,6.576274837852047,2025-05-08T14:23:55.454250
server_00,cpu,6.0414480523772855,2025-05-08T13:23:55.454250
server_00,memory,9.091625108136725,2025-05-08T13:23:55.454250
server_00,disk,26.916302235589086,2025-05-08T13:23:55.454250
server_00,cpu,16.880018247235682,2025-05-08T12:23:55.454250
server_00,memory,81.72238357235311,2025-05-08T12:23:55.454250
server_00,disk,61.26278355049217,2025-05-08T12:23:55.454250
server_00,cpu,13.608208304896174,2025-05-08T11:23:55.454250
server_00,memory,60.06909753364496,2025-05-08T11:23:55.454250
server_00,disk,14.049315672308504,2025-05-08T11:23:55.454250
server_00,cpu,52.722833742332355,2025-05-08T10:23:55.454250
server_00,memory,81.79997825322212,2025-05-08T10:23:55.454250
server_00,disk,56.97813041576389,2025-05-08T10:23:55.454250
server_00,cpu,62.80386767434925,2025-05-08T09:23:55.454250
server_00,memory,22.549771726722057,2025-05-08T09:23:55.454250
server_00,disk,76.23693047064157,2025-05-08T09:23:55.454250
server_00,cpu,75.07108194289998,2025-05-08T08:23:55.454250
server_00,memory,81.35516339240195,2025-05-08T08:23:55.454250
server_00,disk,91.02800228322423,2025-05-08T08:23:55.454250
server_00,cpu,38.25263097010057,2025-05-08T07:23:55.454250
server_00,memory,94.17010344938018,2025-05-08T07:23:55.454250
server_00,disk,15.335088229050442,2025-05-08T07:23:55.454250
server_00,cpu,99.96509170943752,2025-05-08T06:23:55.454250
server_00,memory,99.85224244900598,2025-05-08T06:23:55.454250
server_00,disk,20.164589824152024,2025-05-08T06:23:55.454250
server_00,cpu,26.15020778528867,2025-05-08T05:23:55.454250
server_00,memory,17.201257441769812,2025-05-08T05:23:55.454250
server_00,disk,33.06232024319418,2025-05-08T05:23:55.454250
server_00,cpu,37.79880415818367,2025-05-08T04:23:55.454250
server_00,memory,21.090951436031048,2025-05-08T04:23:55.454250
server_00,disk,79.8754660148055,2025-05-08T04:23:55.454250
server_00,cpu,10.282314768725776,2025-05-08T03:23:55.454250
server_00,memory,33.58312887631356,2025-05-08T03:23:55.454250
server_00,disk,32.242805502859504,2025-05-08T03:23:55.454250
server_00,cpu,97.88514794076241,2025-05-08T02:23:55.454250
server_00,memory,29.754909126666927,2025-05-08T02:23:55.454250
server_00,disk,53.7778963760312,2025-05-08T02:23:55.454250
server_00,cpu,74.04806620715071,2025-05-08T01:23:55.454250
server_00,memory,56.451962339784224,2025-05-08T01:23:55.454250
server_00,disk,63.101274653095516,2025-05-08T01:23:55.454250
server_00,cpu,82.57345943888086,2025-05-08T00:23:55.454250
server_00,memory,95.91915933482753,2025-05-08T00:23:55.454250
server_00,disk,3.6478357320377075,2025-05-08T00:23:55.454250
server_00,cpu,32.5440184273659,2025-05-07T23:23:55.454250
server_00,memory,14.089041039631523,2025-05-07T23:23:55.454250
server_00,disk,2.603089593224972,2025-05-07T23:23:55.454250
server_00,cpu,98.8586240517707,2025-05-07T22:23:55.454250
server_00,memory,16.849468931320743,2025-05-07T22:23:55.454250
server_00,disk,59.59095291765901,2025-05-07T22:23:55.454250
server_00,cpu,87.79944311858735,2025-05-07T21:23:55.454250
server_00,memory,83.94945762287804,2025-05-07T21:23:55.454250
server_00,disk,47.56388088613369,2025-05-07T21:23:55.454250
server_00,cpu,87.83075811227349,2025-05-07T20:23:55.454250
server_00,memory,82.8292484383111,2025-05-07T20:23:55.454250
server_00,disk,8.793830625937604,2025-05-07T20:23:55.454250
server_00,cpu,60.05565475571283,2025-05-07T19:23:55.454250
server_00,memory,53.886962075865966,2025-05-07T19:23:55.454250
server_00,disk,95.2340232410107,2025-05-07T19:23:55.454250
server_00,cpu,62.40803783391124,2025-05-07T18:23:55.454250
server_00,memory,20.94486848908137,2025-05-07T18:23:55.454250
server_00,disk,67.41856638007869,2025-05-07T18:23:55.454250
server_00,cpu,68.12750340835201,2025-05-07T17:23:55.454250
server_00,memory,8.033014455511612,2025-05-07T17:23:55.454250
server_00,disk,41.67650120526876,2025-05-07T17:23:55.454250
server_00,cpu,4.672547095902846,2025-05-07T16:23:55.454250
server_00,memory,46.083893699698564,2025-05-07T16:23:55.454250
server_00,disk,53.16709733117024,2025-05-07T16:23:55.454250
server_00,cpu,86.09074421057966,2025-05-07T15:23:55.454250
server_00,memory,17.962062642436404,2025-05-07T15:23:55.454250
server_00,disk,10.282488392559353,2025-05-07T15:23:55.454250
server_00,cpu,77.60109396846504,2025-05-07T14:23:55.454250
server_00,memory,26.398158900254522,2025-05-07T14:23:55.454250
server_00,disk,1.510067324408415,2025-05-07T14:23:55.454250
server_00,cpu,82.96369236494073,2025-05-07T13:23:55.454250
server_00,memory,27.76965227732292,2025-05-07T13:23:55.454250
server_00,disk,90.75207655295098,2025-05-07T13:23:55.454250
server_00,cpu,9.911142920416893,2025-05-07T12:23:55.454250
server_00,memory,89.44835882958476,2025-05-07T12:23:55.454250
server_00,disk,96.80049201928806,2025-05-07T12:23:55.454250
server_00,cpu,59.234983960701626,2025-05-07T11:23:55.454250
server_00,memory,49.898753271965504,2025-05-07T11:23:55.454250
server_00,disk,52.18817760226815,2025-05-07T11:23:55.454250
server_00,cpu,26.395205360772135,2025-05-07T10:23:55.454250
server_00,memory,6.576509459462954,2025-05-07T10:23:55.454250
server_00,disk,66.00709373756794,2025-05-07T10:23:55.454250
server_00,cpu,55.179971065774716,2025-05-07T09:23:55.454250
server_00,memory,48.211388719886074,2025-05-07T09:23:55.454250
server_00,disk,97.96196655348984,2025-05-07T09:23:55.454250
server_00,cpu,31.316574197661584,2025-05-07T08:23:55.454250
server_00,memory,77.65283074403743,2025-05-07T08:23:55.454250
server_00,disk,96.53727049236561,2025-05-07T08:23:55.454250
server_00,cpu,58.08478025383902,2025-05-07T07:23:55.454250
server_00,memory,58.16397880455776,2025-05-07T07:23:55.454250
server_00,disk,94.59822597449742,2025-05-07T07:23:55.454250
server_00,cpu,85.62728657726072,2025-05-07T06:23:55.454250
server_00,memory,13.791487001354763,2025-05-07T06:23:55.454250
server_00,disk,97.47276285261033,2025-05-07T06:23:55.454250
server_00,cpu,81.36118156972523,2025-05-07T05:23:55.454250
server_00,memory,0.31541915932074005,2025-05-07T05:23:55.454250
server_00,disk,15.460055525471505,2025-05-07T05:23:55.454250
server_00,cpu,63.801945800015616,2025-05-07T04:23:55.454250
server_00,memory,52.17862422824595,2025-05-07T04:23:55.454250
server_00,disk,82.82251026508976,2025-05-07T04:23:55.454250
server_00,cpu,50.2749540777687,2025-05-07T03:23:55.454250
server_00,memory,7.343630281255297,2025-05-07T03:23:55.454250
server_00,disk,58.663447982136994,2025-05-07T03:23:55.454250
server_00,cpu,59.650698068605045,2025-05-07T02:23:55.454250
server_00,memory,88.01278693352867,2025-05-07T02:23:55.454250
server_00,disk,71.14118926850782,2025-05-07T02:23:55.454250
server_00,cpu,83.90844683124796,2025-05-07T01:23:55.454250
server_00,memory,25.713267480249115,2025-05-07T01:23:55.454250
server_00,disk,55.51537799314797,2025-05-07T01:23:55.454250
server_00,cpu,19.36827803962321,2025-05-07T00:23:55.454250
server_00,memory,24.108161980495147,2025-05-07T00:23:55.454250
server_00,disk,1.4095731278102375,2025-05-07T00:23:55.454250
server_00,cpu,77.49023331674397,2025-05-06T23:23:55.454250
server_00,memory,87.08036314118232,2025-05-06T23:23:55.454250
server_00,disk,29.36077122536076,2025-05-06T23:23:55.454250
server_00,cpu,49.26365103991988,2025-05-06T22:23:55.454250
server_00,memory,88.31171023283765,2025-05-06T22:23:55.454250
server_00,disk,69.48269000329317,2025-05-06T22:23:55.454250
server_00,cpu,79.68032181184248,2025-05-06T21:23:55.454250
server_00,memory,25.809738449149588,2025-05-06T21:23:55.454250
server_00,disk,81.60148753078728,2025-05-06T21:23:55.454250
server_00,cpu,31.483754084909588,2025-05-06T20:23:55.454250
server_00,memory,18.837156890848405,2025-05-06T20:23:55.454250
server_00,disk,80.54502252141216,2025-05-06T20:23:55.454250
server_00,cpu,88.62813105085134,2025-05-06T19:23:55.454250
server_00,memory,16.04862924000372,2025-05-06T19:23:55.454250
server_00,disk,56.56134644383323,2025-05-06T19:23:55.454250
server_00,cpu,64.86835377413388,2025-05-06T18:23:55.454250
server_00,memory,18.919129917236567,2025-05-06T18:23:55.454250
server_00,disk,85.54795109175416,2025-05-06T18:23:55.454250
server_00,cpu,59.21980780933696,2025-05-06T17:23:55.454250
server_00,memory,7.7501040055276915,2025-05-06T17:23:55.454250
server_00,disk,70.68747117119636,2025-05-06T17:23:55.454250
server_00,cpu,26.590233423972787,2025-05-06T16:23:55.454250
server_00,memory,94.23169324442598,2025-05-06T16:23:55.454250
server_00,disk,33.314354381242886,2025-05-06T16:23:55.454250
server_00,cpu,0.3916518310356776,2025-05-06T15:23:55.454250
server_00,memory,24.685811248910728,2025-05-06T15:23:55.454250
server_00,disk,30.726677709343285,2025-05-06T15:23:55.454250
server_00,cpu,49.965362902217734,2025-05-06T14:23:55.454250
server_00,memory,5.3748657345933815,2025-05-06T14:23:55.454250
server_00,disk,43.00727898776784,2025-05-06T14:23:55.454250
server_00,cpu,3.7918286637901533,2025-05-06T13:23:55.454250
server_00,memory,77.74265945825638,2025-05-06T13:23:55.454250
server_00,disk,10.496136406703304,2025-05-06T13:23:55.454250
server_00,cpu,32.697795776136104,2025-05-06T12:23:55.454250
